TLID	FEDIRP	FENAME	FETYPE	FEDIRS	FRADDL	TOADDL	FRADDR	TOADDR	coords
184645194	N	Amfitris	St		3100.0	3198.0	3101.0	3199.0	[[24.883965000000018, 36.060721], [24.882465000000025, 36.06062]]
184645195	N	Gounaraki	St		1700.0	1898.0	1701.0	1899.0	[[24.883965000000018, 36.060021], [24.883965000000018, 36.060721]]
184645196	N	Amfitris	St		3000.0	3098.0	3001.0	3099.0	[[24.885565000000014, 36.060721], [24.883965000000018, 36.060721]]
184645197	N	Alfiou	St		3100.0	3198.0	3101.0	3199.0	[[24.883965000000018, 36.060021], [24.882426000000024, 36.059948]]
184645198	N	Gounaraki	St		1600.0	1698.0	1601.0	1699.0	[[24.883965000000018, 36.059421], [24.883965000000018, 36.060021]]
184645199	N	Alfiou	St		3000.0	3098.0	3001.0	3099.0	[[24.88486500000002, 36.059921], [24.883965000000018, 36.060021]]
184645200	N	Alexandrias	St		3000.0	3098.0	2901.0	3099.0	[[24.88486500000002, 36.059421], [24.883965000000018, 36.059421]]
184645201	N	Gounaraki	St		1500.0	1598.0	1501.0	1599.0	[[24.883965000000018, 36.058521], [24.883965000000018, 36.059421]]
184645202	N	Lumen	St		2400.0	2498.0	2401.0	2499.0	[[24.885865000000024, 36.063621], [24.885854000000023, 36.064575]]
184645203	N	Lumen	St		2200.0	2398.0	2201.0	2399.0	[[24.885865000000024, 36.062821], [24.885865000000024, 36.063621]]
184645204	N	Antoniadou	St		2900.0	2998.0	2901.0	2999.0	[[24.886965000000018, 36.063621], [24.885865000000024, 36.063621]]
184645205	N	Lumen	St		2100.0	2198.0	2101.0	2199.0	[[24.885660000000016, 36.062154], [24.885865000000024, 36.062821]]
184645206	N	Anntigonou	St		2900.0	2998.0	2901.0	2999.0	[[24.886864000000017, 36.062812], [24.885865000000024, 36.062821]]
184645207	N	Androutsou	St		3000.0	3098.0	3001.0	3099.0	[[24.885660000000016, 36.062154], [24.884097000000025, 36.062197]]
184645208	N	Androutsou	St		2900.0	2998.0	2901.0	2999.0	[[24.886873000000023, 36.062129999999996], [24.885660000000016, 36.062154]]
184645209	N	Lumen	St		2000.0	2098.0	2001.0	2099.0	[[24.885565000000014, 36.061521], [24.885660000000016, 36.062154]]
184645210	N	Arbete	St		2900.0	2998.0	2901.0	2999.0	[[24.886865000000014, 36.064621], [24.885854000000023, 36.064575]]
184645211		Redestou	St		2427.0	2499.0	2426.0	2498.0	[[24.886965000000018, 36.063921], [24.886865000000014, 36.064621]]
184645212	N	Redestou	St		2.0	98.0	1.0	99.0	[[24.887565000000023, 36.064521], [24.886965000000018, 36.063921]]
184645213		Redestou	St		2401.0	2425.0	2.0	2424.0	[[24.886965000000018, 36.063621], [24.886965000000018, 36.063921]]
184645214	N	Antoniadou	St		2700.0	2898.0	2715.0	2899.0	[[24.88746500000002, 36.063521], [24.886965000000018, 36.063621]]
184645216	N	Pluma	St		2200.0	2298.0	2201.0	2299.0	[[24.886864000000017, 36.062812], [24.886865000000014, 36.063121]]
184645217	N	Zefirou	Ave		2800.0	2898.0	2801.0	2899.0	[[24.887665000000013, 36.063121], [24.886865000000014, 36.063121]]
184645218	N	Fewnol	St		2300.0	2428.0	2301.0	2449.0	[[24.887665000000013, 36.063121], [24.88746500000002, 36.063521]]
184645219	N	Pluma	St		2100.0	2198.0	2101.0	2199.0	[[24.886873000000023, 36.062129999999996], [24.886864000000017, 36.062812]]
184645220	N	Androutsou	St		2800.0	2898.0	2801.0	2899.0	[[24.887665000000013, 36.062121], [24.886873000000023, 36.062129999999996]]
184645221	N	Pluma	St		2000.0	2098.0	2001.0	2099.0	[[24.886865000000014, 36.061521], [24.886873000000023, 36.062129999999996]]
184645222	N	Fewnol	St		2100.0	2298.0	2101.0	2299.0	[[24.887665000000013, 36.062121], [24.887665000000013, 36.063121]]
184645223	N	Zefirou	Ave		2600.0	2702.0	2601.0	2707.0	[[24.89006500000002, 36.063121], [24.888665000000017, 36.063121]]
184645224	N	Fewnol	St		1900.0	2098.0	1901.0	2099.0	[[24.88746500000002, 36.061121], [24.887665000000013, 36.062121]]
184645225	N	Androutsou	St		2700.0	2798.0	2701.0	2799.0	[[24.88876500000002, 36.062121], [24.887665000000013, 36.062121]]
184645226	N	Lumen	St		1900.0	1998.0	1901.0	1999.0	[[24.885565000000014, 36.060721], [24.885565000000014, 36.061521]]
184645227	N	Amisou	St		2900.0	2998.0	2901.0	2999.0	[[24.886865000000014, 36.061521], [24.885565000000014, 36.061521]]
184645230	N	Lumen	St		1500.0	1598.0	1501.0	1599.0	[[24.885465000000025, 36.058421], [24.88536500000002, 36.059321]]
184645231	N	Pluma	St		1500.0	1598.0			[[24.886865000000014, 36.058421], [24.886765000000025, 36.059221]]
184645232	N	Pluma	St		1900.0	1998.0			[[24.886965000000018, 36.061021], [24.886865000000014, 36.061521]]
184645233	N	Amfitris	St		2900.0	2998.0	2901.0	2999.0	[[24.886965000000018, 36.061021], [24.885565000000014, 36.060721]]
184645234	N	Amfitris	St		2800.0	2898.0	2801.0	2899.0	[[24.88746500000002, 36.061121], [24.886965000000018, 36.061021]]
184645236	N	Amfitris	St		2700.0	2798.0	2701.0	2799.0	[[24.888665000000017, 36.061121], [24.88746500000002, 36.061121]]
184645237	N	Pluma	St		1700.0	1704.0			[[24.886865000000014, 36.059720999999996], [24.886865000000014, 36.059921]]
184645238	N	Pluma	St		1600.0	1698.0			[[24.886765000000025, 36.059221], [24.886865000000014, 36.059720999999996]]
184645239	N	Alfiou	St		2800.0	2898.0	2801.0	2899.0	[[24.88746500000002, 36.059720999999996], [24.886865000000014, 36.059720999999996]]
184645240	N	Fewnol	St		1500.0	1698.0	1501.0	1699.0	[[24.88746500000002, 36.058421], [24.88746500000002, 36.059720999999996]]
184645241	N	Alfiou	St		2700.0	2798.0	2701.0	2799.0	[[24.888665000000017, 36.059720999999996], [24.88746500000002, 36.059720999999996]]
184645242	N	Evzonon	St		1400.0	1498.0	1401.0	1499.0	[[24.88236500000002, 36.05752], [24.882465000000025, 36.05852]]
184645243	N	Alamanas	St		3100.0	3198.0	3101.0	3199.0	[[24.883965000000018, 36.058521], [24.882465000000025, 36.05852]]
184645244	N	Evzonon	St		1300.0	1398.0	1301.0	1399.0	[[24.882465000000025, 36.056621], [24.88236500000002, 36.05752]]
184645245	N	Agisilaou	St		3100.0	3298.0	3101.0	3299.0	[[24.883965000000018, 36.057521], [24.88236500000002, 36.05752]]
184645246	N	Evzonon	St		1200.0	1298.0	1201.0	1299.0	[[24.882465000000025, 36.055721], [24.882465000000025, 36.056621]]
184645247	N	Agiasou	St		3100.0	3198.0	3101.0	3199.0	[[24.883965000000018, 36.056621], [24.882465000000025, 36.056621]]
184645248	N	Agentes	St		3100.0	3198.0	3101.0	3199.0	[[24.883965000000018, 36.055721], [24.882465000000025, 36.055721]]
184645249	N	Evzonon	St		1100.0	1198.0	951.0	1199.0	[[24.882465000000025, 36.054721], [24.882465000000025, 36.055721]]
184645250	N	Gounaraki	St		1400.0	1498.0	1401.0	1499.0	[[24.883965000000018, 36.057521], [24.883965000000018, 36.058521]]
184645251	N	Alamanas	St		3000.0	3098.0	3001.0	3099.0	[[24.885465000000025, 36.058421], [24.883965000000018, 36.058521]]
184645252	N	Gounaraki	St		1300.0	1398.0	1301.0	1399.0	[[24.883965000000018, 36.056621], [24.883965000000018, 36.057521]]
184645253	N	Agisilaou	St		3000.0	3098.0	3003.0	3099.0	[[24.885465000000025, 36.057521], [24.883965000000018, 36.057521]]
184645254	N	Gounaraki	St		1200.0	1298.0	1201.0	1299.0	[[24.883965000000018, 36.055721], [24.883965000000018, 36.056621]]
184645255	N	Agiasou	St		3000.0	3098.0	3003.0	3099.0	[[24.885465000000025, 36.056621], [24.883965000000018, 36.056621]]
184645256	N	Gounaraki	St		1100.0	1198.0	1101.0	1199.0	[[24.883965000000018, 36.054721], [24.883965000000018, 36.055721]]
184645257	N	Agentes	St		3000.0	3098.0	3001.0	3099.0	[[24.885465000000025, 36.055621], [24.883965000000018, 36.055721]]
184645258	N	Evzonon	St		900.0	932.0	901.0	929.0	[[24.882465000000025, 36.052821], [24.882465000000025, 36.053821]]
184645259	N	Achilleos	St		3100.0	3198.0	3101.0	3199.0	[[24.883965000000018, 36.054721], [24.882465000000025, 36.054721]]
184645260	N	Ermou	St		3200.0	3298.0	3201.0	3249.0	[[24.882465000000025, 36.052821], [24.881165000000024, 36.052721]]
184645261	N	Ermou	St		3100.0	3198.0	3101.0	3199.0	[[24.883965000000018, 36.052721], [24.882465000000025, 36.052821]]
184645262	N	Evzonon	St		800.0	898.0	801.0	899.0	[[24.882465000000025, 36.051921], [24.882465000000025, 36.052821]]
184645263	N	Gounaraki	St		1000.0	1098.0	1001.0	1099.0	[[24.883965000000018, 36.053721], [24.883965000000018, 36.054721]]
184645264	N	Achilleos	St		3000.0	3098.0	3001.0	3099.0	[[24.885465000000025, 36.054721], [24.883965000000018, 36.054721]]
184645265	N	Gounaraki	St		900.0	998.0	901.0	999.0	[[24.883965000000018, 36.052721], [24.883965000000018, 36.053721]]
184645266	N	Acera	St		3000.0	3098.0	3001.0	3099.0	[[24.885465000000025, 36.053721], [24.883965000000018, 36.053721]]
184645267	N	Ermou	St		3000.0	3098.0	3001.0	3099.0	[[24.88536500000002, 36.052721], [24.883965000000018, 36.052721]]
184645268	N	Gounaraki	St		800.0	898.0	801.0	899.0	[[24.883965000000018, 36.051921], [24.883965000000018, 36.052721]]
184645269	N	Lumen	St		1400.0	1498.0	1401.0	1499.0	[[24.885465000000025, 36.057521], [24.885465000000025, 36.058421]]
184645270	N	Alamanas	St		2900.0	2998.0	2901.0	2999.0	[[24.886865000000014, 36.058421], [24.885465000000025, 36.058421]]
184645271	N	Lumen	St		1300.0	1398.0	1301.0	1399.0	[[24.885465000000025, 36.056621], [24.885465000000025, 36.057521]]
184645272	N	Agisilaou	St		2900.0	2998.0	2901.0	2999.0	[[24.886865000000014, 36.057521], [24.885465000000025, 36.057521]]
184645273	N	Lumen	St		1200.0	1298.0	1201.0	1299.0	[[24.885465000000025, 36.055621], [24.885465000000025, 36.056621]]
184645274	N	Agiasou	St		2900.0	2998.0	2901.0	3001.0	[[24.886865000000014, 36.056621], [24.885465000000025, 36.056621]]
184645275	N	Lumen	St		1100.0	1198.0	1101.0	1199.0	[[24.885465000000025, 36.054721], [24.885465000000025, 36.055621]]
184645276	N	Agentes	St		2900.0	2998.0	2901.0	2999.0	[[24.886842000000016, 36.055547], [24.885465000000025, 36.055621]]
184645277	N	Alamanas	St		2800.0	2898.0	2801.0	2899.0	[[24.88746500000002, 36.058421], [24.886865000000014, 36.058421]]
184645278	N	Pluma	St		1400.0	1498.0	1401.0	1499.0	[[24.886865000000014, 36.057521], [24.886865000000014, 36.058421]]
184645279	N	Fewnol	St		1400.0	1498.0	1401.0	1499.0	[[24.88746500000002, 36.057121], [24.88746500000002, 36.058421]]
184645280	N	Pluma	St						[[24.886865000000014, 36.057121], [24.886865000000014, 36.057521]]
184645281	N	Pluma	St		1300.0	1398.0	1301.0	1399.0	[[24.886865000000014, 36.056621], [24.886865000000014, 36.057121]]
184645282	N	Agisilaou	St		2800.0	2898.0	2801.0	2899.0	[[24.88746500000002, 36.057121], [24.886865000000014, 36.057121]]
184645283	N	Pluma	St		1212.0	1298.0	1211.0	1299.0	[[24.886865000000014, 36.055921], [24.886865000000014, 36.056621]]
184645284	N	Fewnol	St		1200.0	1398.0	1201.0	1399.0	[[24.88746500000002, 36.055921], [24.88746500000002, 36.057121]]
184645285	N	Agisilaou	St		2700.0	2798.0	2701.0	2799.0	[[24.888665000000017, 36.057121], [24.88746500000002, 36.057121]]
184645286	N	Agentes	St		2800.0	2898.0	2803.0	2899.0	[[24.88746500000002, 36.055921], [24.886865000000014, 36.055921]]
184645287	N	Pluma	St		1200.0	1210.0	1201.0	1209.0	[[24.886842000000016, 36.055547], [24.886865000000014, 36.055921]]
184645288	N	Fewnol	St		1100.0	1198.0	1101.0	1199.0	[[24.88747600000002, 36.054636], [24.88746500000002, 36.055921]]
184645289	N	Agentes	St		2700.0	2798.0	2701.0	2801.0	[[24.888665000000017, 36.055921], [24.88746500000002, 36.055921]]
184645290	N	Achilleos	St		2900.0	2998.0	2901.0	2999.0	[[24.886765000000025, 36.054621], [24.885465000000025, 36.054721]]
184645291	N	Lumen	St		1000.0	1098.0	1001.0	1099.0	[[24.885465000000025, 36.053721], [24.885465000000025, 36.054721]]
184645292	N	Pluma	St		1000.0	1098.0	1001.0	1099.0	[[24.886760000000024, 36.05373], [24.886765000000025, 36.054621]]
184645293	N	Lumen	St		900.0	998.0	901.0	999.0	[[24.88536500000002, 36.052721], [24.885465000000025, 36.053721]]
184645294	N	Acera	St		2900.0	2998.0	2901.0	2999.0	[[24.886760000000024, 36.05373], [24.885465000000025, 36.053721]]
184645295	N	Ermou	St		2900.0	2998.0	2951.0	2999.0	[[24.88656500000002, 36.052721], [24.88536500000002, 36.052721]]
184645296	N	Lumen	St		800.0	898.0	801.0	899.0	[[24.885465000000025, 36.051921], [24.88536500000002, 36.052721]]
184645297	N	Acera	St		2800.0	2898.0	2801.0	2899.0	[[24.88746500000002, 36.053321], [24.886765000000025, 36.053321]]
184645298	N	Pluma	St		900.0	958.0	901.0	959.0	[[24.886686000000026, 36.052821], [24.886720000000025, 36.052857], [24.886757000000017, 36.052926], [24.886765000000025, 36.053321]]
184645299	N	Ermou	St				2901.0	2949.0	[[24.886686000000026, 36.052821], [24.886608000000024, 36.052777999999996], [24.88656500000002, 36.052721]]
184645300	N	Pluma	St		822.0	898.0	801.0	899.0	[[24.88656500000002, 36.052020999999996], [24.88656500000002, 36.052721]]
184645301	N	Pluma	St		1100.0	1198.0	1101.0	1199.0	[[24.886765000000025, 36.054621], [24.886842000000016, 36.055547]]
184645302	N	Achilleos	St		2800.0	2898.0	2801.0	2899.0	[[24.88747600000002, 36.054636], [24.886765000000025, 36.054621]]
184645303	N	Fewnol	St		1000.0	1098.0	1001.0	1099.0	[[24.88746500000002, 36.053321], [24.88747600000002, 36.054636]]
184645304	N	Achilleos	St		2700.0	2798.0	2701.0	2799.0	[[24.888606000000024, 36.054636], [24.88747600000002, 36.054636]]
184645305	N	Pluma	St		960.0	998.0	961.0	999.0	[[24.886765000000025, 36.053321], [24.886760000000024, 36.05373]]
184645306	N	Fewnol	St		800.0	998.0	801.0	999.0	[[24.88746500000002, 36.052020999999996], [24.88746500000002, 36.053321]]
184645307	N	Acera	St		2700.0	2798.0	2701.0	2799.0	[[24.888665000000017, 36.053321], [24.88746500000002, 36.053321]]
184645308									[[24.834606000000022, 36.045457], [24.834606000000022, 36.046525], [24.835563000000022, 36.046535999999996]]
184645309									[[24.837245000000024, 36.04622], [24.837627000000026, 36.046174]]
184645310									[[24.837245000000024, 36.04622], [24.837184000000022, 36.045465]]
184645311	S	Wenna	St		1014.0	1000.0	1013.0	1001.0	[[24.837627000000026, 36.046174], [24.83776400000002, 36.04662]]
184645312	S	Acera	St		6300.0	6398.0	6301.0	6499.0	[[24.839164000000025, 36.04662], [24.83776400000002, 36.04662]]
184645313	S	Wenna	St		1024.0	1016.0	1023.0	1015.0	[[24.837642000000017, 36.045503], [24.837627000000026, 36.046174]]
184645315									[[24.837184000000022, 36.045465], [24.837261000000012, 36.045106], [24.83596400000002, 36.045075]]
184645316									[[24.837184000000022, 36.045465], [24.837642000000017, 36.045503]]
184645317	N	Pilau	St		600.0	852.0	601.0	853.0	[[24.844264000000024, 36.05032], [24.844036000000017, 36.052201]]
184645318		Egeou	Ave		5800.0	5898.0	5801.0	5899.0	[[24.845664000000014, 36.05032], [24.844264000000024, 36.05032]]
184645319	S	Pilau	St		601.0	999.0	600.0	932.0	[[24.844264000000024, 36.05032], [24.844364000000013, 36.04682]]
184645321		Egeou	Ave		5700.0	5798.0	5587.0	5799.0	[[24.847064000000017, 36.05032], [24.845664000000014, 36.05032]]
184645322	S	Acera	St		5800.0	5898.0	5801.0	5899.0	[[24.845164000000025, 36.04672], [24.844364000000013, 36.04682]]
184645323	S	Pilau	St		1001.0	1199.0	934.0	1198.0	[[24.844364000000013, 36.04682]]
184645324		Skaldis							[[24.846981000000014, 36.047212], [24.846141000000017, 36.048921], [24.845664000000014, 36.05032]]
184645325	S	Zagoriou	St		1101.0	1199.0	1000.0	1198.0	[[24.845664000000014, 36.04612]]
184645326									[[24.846858000000026, 36.049127], [24.847064000000017, 36.05032]]
184645327		Egeou	Ave		5500.0	5598.0	5553.0	5567.0	[[24.849964000000014, 36.05022], [24.848664000000014, 36.05032], [24.848567000000017, 36.05032]]
184645328	S	Yonille	St		748.0	600.0	699.0	601.0	[[24.848354000000015, 36.049127], [24.848567000000017, 36.05032]]
184645329	S	Scarkeme	St		798.0	600.0	799.0	601.0	[[24.849949000000024, 36.049133], [24.849964000000014, 36.05022]]
184645330		Egeou	Ave		5100.0	5498.0	5101.0	5551.0	[[24.85526400000002, 36.05022], [24.849964000000014, 36.05022]]
184645332	S	Els	St						[[24.848354000000015, 36.049127], [24.847472000000025, 36.049127]]
184645333									[[24.846981000000014, 36.047212], [24.84684900000002, 36.047982]]
184645336	N	Gerantoni	St		3200.0	3298.0	3201.0	3299.0	[[24.841263000000012, 36.07212], [24.841563000000022, 36.07262]]
184645339	S	Scarkeme	St		812.0	800.0			[[24.849880000000013, 36.048608], [24.849949000000024, 36.049133]]
184645340	S	Scarkeme	St		898.0	814.0	811.0	801.0	[[24.849898000000024, 36.048106], [24.849880000000013, 36.048608]]
184645342	S	Scarkeme	St		906.0	900.0	899.0	813.0	[[24.849890000000016, 36.04782], [24.849898000000024, 36.048106]]
184645343	S	Scarkeme	St		901.0	999.0	908.0	998.0	[[24.849890000000016, 36.04782], [24.849964000000014, 36.047019999999996]]
184645344	S	Ermou	St		5400.0	5498.0	5401.0	5499.0	[[24.851764000000017, 36.04782], [24.849890000000016, 36.04782]]
184645347	S	Acera	St		5517.0	5501.0	5510.0	5500.0	[[24.84836900000002, 36.047227], [24.849964000000014, 36.047019999999996]]
184645348	S	Yonille	St		998.0	908.0	1099.0	1001.0	[[24.84858300000002, 36.045915], [24.84836900000002, 36.047227]]
184645349	S	Scarkeme	St		1001.0	1099.0	1000.0	1098.0	[[24.849964000000014, 36.047019999999996], [24.849964000000014, 36.04672], [24.849964000000014, 36.04592]]
184645350	S	Acera	St		5400.0	5498.0	5401.0	5499.0	[[24.851764000000017, 36.047019999999996], [24.849964000000014, 36.047019999999996]]
184645360		Skaldis			1191.0	1175.0	1190.0	1176.0	[[24.846981000000014, 36.047212], [24.848351000000022, 36.045705]]
184645363	S	Achilleos	St		5400.0	5498.0	5401.0	5499.0	[[24.851764000000017, 36.04592], [24.849964000000014, 36.04592]]
184645365	S	Finiatur	St		901.0	999.0	900.0	998.0	[[24.851764000000017, 36.04782], [24.851764000000017, 36.047019999999996]]
184645366	S	Ermou	St		5200.0	5398.0	5201.0	5399.0	[[24.853364000000013, 36.04782], [24.851764000000017, 36.04782]]
184645367	S	Els	St		5499.0	5401.0	5498.0	5296.0	[[24.849880000000013, 36.048608], [24.851792000000017, 36.048628]]
184645369	S	Els	St				5198.0	5100.0	[[24.85338400000002, 36.048609], [24.85526400000002, 36.04862]]
184645370	S	Acera	St		5200.0	5398.0	5201.0	5399.0	[[24.853364000000013, 36.047019999999996], [24.851764000000017, 36.047019999999996]]
184645371	S	Finiatur	St		1001.0	1099.0	1000.0	1098.0	[[24.851764000000017, 36.047019999999996], [24.851764000000017, 36.04592]]
184645372	N	Parla	St		700.0	844.0	701.0	799.0	[[24.855364000000023, 36.05102], [24.855364000000023, 36.05192]]
184645373	N	Els	St		5000.0	5098.0	5001.0	5099.0	[[24.856464000000017, 36.05192], [24.855364000000023, 36.05192]]
184645374	N	Parla	St		600.0	698.0	601.0	699.0	[[24.85526400000002, 36.05022], [24.855364000000023, 36.05102]]
184645375	N	Eleftherias	St		5000.0	5098.0	5001.0	5099.0	[[24.85656400000002, 36.05102], [24.855364000000023, 36.05102]]
184645376	S	Parla	St		698.0	600.0	699.0	601.0	[[24.855265000000017, 36.049448], [24.85526400000002, 36.05022]]
184645377		Egeou	Ave		5000.0	5098.0	4855.0	5099.0	[[24.856464000000017, 36.05022], [24.85526400000002, 36.05022]]
184645378	S	Parla	St		798.0	700.0	805.0	701.0	[[24.85526400000002, 36.04862], [24.855265000000017, 36.049448]]
184645381	S	Tolleniau	St		901.0	999.0	900.0	998.0	[[24.853364000000013, 36.04782], [24.853364000000013, 36.047019999999996]]
184645382	S	Ermou	St		5100.0	5198.0	5101.0	5199.0	[[24.85526400000002, 36.04782], [24.853364000000013, 36.04782]]
184645383	S	Acera	St		5100.0	5198.0	5101.0	5199.0	[[24.85526400000002, 36.047019999999996], [24.853364000000013, 36.047019999999996]]
184645384	S	Tolleniau	St		1001.0	1099.0	1000.0	1098.0	[[24.853364000000013, 36.047019999999996], [24.853364000000013, 36.04592]]
184645385	S	Parla	St		807.0	899.0	800.0	898.0	[[24.85526400000002, 36.04862], [24.85526400000002, 36.04782]]
184645386	S	Parla	St		901.0	999.0	900.0	998.0	[[24.85526400000002, 36.04782], [24.85526400000002, 36.047019999999996]]
184645387	S	Parla	St		1001.0	1099.0	1000.0	1098.0	[[24.85526400000002, 36.047019999999996], [24.85526400000002, 36.04592]]
184645389	S	Achilleos	St		5200.0	5398.0	5201.0	5399.0	[[24.853364000000013, 36.04592], [24.851764000000017, 36.04592]]
184645390	S	Tolleniau	St		1101.0	1199.0	1100.0	1198.0	[[24.853364000000013, 36.04592]]
184645392	S	Parla	St		1101.0	1199.0	1100.0	1198.0	[[24.85526400000002, 36.04592], [24.85526400000002, 36.04502]]
184645393	S	Agentes	St				5101.0	5399.0	[[24.85526400000002, 36.04502]]
184645394	S	Agentes	St		5000.0	5198.0	5001.0	5099.0	[[24.85526400000002, 36.04502]]
184645397	N	Limnou	St		700.0	798.0	701.0	799.0	[[24.85656400000002, 36.05102], [24.856464000000017, 36.05192]]
184645398	N	Els	St		4800.0	4998.0	4801.0	4999.0	[[24.859464000000017, 36.05192], [24.856464000000017, 36.05192]]
184645399	N	Limnou	St		600.0	698.0	601.0	699.0	[[24.856464000000017, 36.05022], [24.85656400000002, 36.05102]]
184645400	N	Eleftherias	St		4800.0	4998.0	4801.0	4999.0	[[24.859464000000017, 36.05102], [24.85656400000002, 36.05102]]
184645401	S	Limnou	St		601.0	699.0	600.0	698.0	[[24.856464000000017, 36.05022], [24.856464000000017, 36.04932]]
184645402		Egeou	Ave		4800.0	4998.0	4801.0	4853.0	[[24.859464000000017, 36.05022], [24.856464000000017, 36.05022]]
184645403	S	Eleftherias	St		4552.0	4798.0			[[24.859464000000017, 36.04932], [24.859380000000016, 36.04932]]
